0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.016205256,0.241642777,0.35806146,0.402842109,0.413362213,0.419132139,0.473940841,0.483143206,0.487170445,0.495202476,0.501207397,0.506550496,0.512401594,0.518541942,0.524689993,0.530749307,0.536734316,0.542660955,0.548545155,0.554402849,0.560249972,0.566102455,0.57197538,0.577872586,0.583789974,0.589723277,0.595668228,0.60162056,0.607576006,0.613530299,0.619479339,0.625421842,0.631358865,0.637291535,0.643220979,0.649148323,0.655074696,0.661001223,0.666929004,0.67285847,0.678789407,0.684721574,0.69065473,0.696588633,0.702523041,0.708457712,0.714392408,0.720326926,0.726261111,0.732194808,0.738127863,0.744060122,0.749991432,0.755921639,0.761850597,0.76777857,0.773706369,0.779634842,0.785564841,0.791497214,0.797432811,0.803372482,0.809317053,0.815265861,0.821215872,0.82716384,0.833106523,0.839040673,0.844963048,0.850870402,0.856759516,0.862629817,0.868485713,0.87433216,0.880174113,0.886016527,0.891864359,0.897722564,0.903596098,0.909489917,0.915408976,0.921358231,0.927342637,0.933367151,0.939436728,0.945556324,0.95173077,0.957896573,0.96380873,0.969219737,0.974958893,0.982791696,0.988152379,0.992569255,1,0.71796343,0.649590977,0.56835372,0.472808575,0.361512458,0.016205256,-0.294336122,-0.487436965,-0.595098232,-0.649320882,-0.682097883,-1,-0.959194901,-0.957016083,-0.952498764,-0.941863219,-0.93641205,-0.931753174,-0.925850651,-0.919365029,-0.912943439,-0.906734903,-0.900700939,-0.894802724,-0.889001435,-0.88325825,-0.877534346,-0.871790901,-0.865993287,-0.860137915,-0.854235116,-0.848295293,-0.842328842,-0.836346165,-0.830357661,-0.824373729,-0.818403887,-0.812449661,-0.806508324,-0.80057711,-0.794653252,-0.788733983,-0.782816538,-0.776898148,-0.770976225,-0.765050161,-0.759120596,-0.753188188,-0.747253598,-0.741317485,-0.735380507,-0.729443324,-0.723506574,-0.717570608,-0.711635558,-0.705701556,-0.69976873,-0.69383721,-0.687907125,-0.681978605,-0.676051742,-0.670125966,-0.664200126,-0.658273053,-0.652343576,-0.646410526,-0.640472734,-0.63452903,-0.628578356,-0.62262236,-0.616665459,-0.610712193,-0.604767105,-0.598834738,-0.592919632,-0.587026329,-0.581159089,-0.575312824,-0.569471205,-0.563617232,-0.557733908,-0.551804235,-0.545811214,-0.539737847,-0.533567802,-0.52731637,-0.521043616,-0.514812996,-0.50868797,-0.502731994,-0.497008527,-0.491581027,-0.48650698,-0.481402201,-0.47514516,-0.466864479,-0.461220404,-0.463651712,-0.450128078,-0.45687672,-0.422146812,-0.383992068,-0.336088566,-0.277532647,-0.207420657
-0.018059912,0.369420554,0.559187433,0.635143634,0.6794015,0.731546273,1,0.899520749,0.913452209,0.930391699,0.916356217,0.901536294,0.892722909,0.888287578,0.886594037,0.886006024,0.884912685,0.882503257,0.878909141,0.874315802,0.868908704,0.862873312,0.856395091,0.849659505,0.84285202,0.836158098,0.829757717,0.823715489,0.81798641,0.812521134,0.807270317,0.802184614,0.797214682,0.792311175,0.78742475,0.78250606,0.777507988,0.772416469,0.767242775,0.761998821,0.75669652,0.751347788,0.74596454,0.740558691,0.735142155,0.729726848,0.724324138,0.718939438,0.713574486,0.708230971,0.702910578,0.697614993,0.692345904,0.687104996,0.681893957,0.676714472,0.671566703,0.66643823,0.661310432,0.656164646,0.650982209,0.645744457,0.640432728,0.635028359,0.629512686,0.623867046,0.618082095,0.612207629,0.606316562,0.600481862,0.594776498,0.58927344,0.584045654,0.57916611,0.574707776,0.570743622,0.567300149,0.564174692,0.561094057,0.557785031,0.553974401,0.549388952,0.543755472,0.536800746,0.528251563,0.517834709,0.505741154,0.493950072,0.484871188,0.480914223,0.484488901,0.496416739,0.489268851,0.43268841,0.468181867,0.496114674,0.453491406,0.39748518,0.326744643,0.239918441,-0.018059912,-0.300548603,-0.413525541,-0.438216074,-0.44542799,-0.452355387,-0.506715504,-0.518569764,-0.515616058,-0.520612583,-0.528676979,-0.535397851,-0.540907368,-0.54559313,-0.54984274,-0.554043799,-0.558514647,-0.563285965,-0.568313761,-0.573554043,-0.578962821,-0.584496101,-0.590109894,-0.595760206,-0.601403048,-0.606994429,-0.61250175,-0.617929409,-0.623289308,-0.628593347,-0.63385343,-0.639081456,-0.644289328,-0.649488946,-0.654692213,-0.65991102,-0.665153346,-0.670417156,-0.67569884,-0.680994786,-0.686301381,-0.691615014,-0.696932074,-0.702248949,-0.707562027,-0.71286771,-0.718164274,-0.723453801,-0.728738833,-0.734021914,-0.739305586,-0.744592392,-0.749884875,-0.755185578,-0.760497044,-0.765821768,-0.771158978,-0.776502603,-0.781846085,-0.787182867,-0.792506391,-0.7978101,-0.803087437,-0.808331844,-0.813536763,-0.818695957,-0.823815691,-0.828918552,-0.834028228,-0.839168401,-0.844362759,-0.849634986,-0.855008768,-0.86050779,-0.866155737,-0.871974228,-0.877932655,-0.883945447,-0.889924418,-0.895781384,-0.901428159,-0.906776558,-0.911738394,-0.916225484,-0.92014964,-0.923448367,-0.92650686,-0.930090495,-0.934976722,-0.941942991,-0.951763055,-0.961210474,-0.955941377,-0.952101388,-1,-0.799159031,-0.732868204,-0.646609329,-0.536343171,-0.398030495
-0.000226202,0.108946131,0.175777582,0.211041497,0.225511221,0.229959773,0.265445411,0.284295547,0.288282756,0.295480424,0.305444656,0.314536901,0.322795913,0.330690401,0.338659355,0.346840804,0.355197861,0.363691478,0.372282608,0.380932202,0.389601213,0.398250594,0.406846199,0.415385731,0.423879623,0.432338339,0.440772345,0.449192106,0.457608087,0.466030752,0.474468512,0.482920936,0.491385212,0.499858531,0.508338083,0.516821058,0.525304645,0.533786036,0.542263236,0.550736596,0.559206884,0.567674872,0.576141328,0.584607024,0.59307273,0.601539212,0.610006912,0.618475629,0.626945089,0.635415018,0.64388514,0.65235518,0.660824865,0.669293924,0.677762337,0.686230424,0.694698528,0.703166992,0.711636161,0.720106377,0.728577985,0.737051294,0.745525907,0.754000743,0.762474695,0.770946657,0.779415522,0.787880183,0.796339533,0.804792703,0.813241764,0.821690764,0.830143785,0.838604912,0.847078229,0.85556782,0.864077769,0.872610596,0.881156738,0.889700998,0.898228145,0.906722952,0.91517019,0.923554628,0.931861039,0.940099981,0.948412841,0.956982397,0.965969772,0.974595618,0.981306034,0.990686956,1,0.957270343,0.824485871,0.487554459,0.441208401,0.391713913,0.338948894,0.282791242,-0.000226202,-0.156068723,-0.285481789,-0.39118972,-0.475916837,-0.542387458,-0.794669173,-0.965020083,-1,-0.991388705,-0.982521222,-0.974819992,-0.966282468,-0.957587024,-0.949073928,-0.940672865,-0.932304067,-0.923905831,-0.915473545,-0.907013852,-0.898533395,-0.890038817,-0.881536761,-0.873033869,-0.86453677,-0.856049641,-0.84757139,-0.839100247,-0.830634443,-0.822172206,-0.813711766,-0.805251352,-0.796789209,-0.788324425,-0.779857337,-0.771388384,-0.762918006,-0.754446641,-0.74597473,-0.73750271,-0.729031014,-0.720559873,-0.71208931,-0.703619339,-0.695149972,-0.686681225,-0.678213109,-0.66974564,-0.661278809,-0.652812337,-0.644345743,-0.63587854,-0.627410242,-0.618940364,-0.610468419,-0.601993921,-0.593516557,-0.585037485,-0.576558617,-0.568081867,-0.559609152,-0.551142389,-0.542683492,-0.534234377,-0.525795897,-0.517362946,-0.508928355,-0.500484949,-0.492025555,-0.483543001,-0.475030113,-0.466479718,-0.457890726,-0.449284661,-0.440688306,-0.432128443,-0.423631852,-0.415225317,-0.406935618,-0.398789451,-0.390780937,-0.382822664,-0.374814676,-0.366657018,-0.358249732,-0.349492864,-0.340286455,-0.330536082,-0.320595084,-0.311587224,-0.304712349,-0.300069808,-0.288346694,-0.268406088,-0.285138495,-0.231347268,-0.20996892,-0.18448929,-0.154596092,-0.119977038
0.026356126,0.394055557,0.63186133,0.76940241,0.836307759,0.86220634,0.969530717,1,0.985350121,0.974174189,0.972615018,0.969868832,0.964718503,0.958300825,0.951743718,0.945704475,0.940144487,0.934969035,0.930083404,0.925392876,0.920802736,0.916218267,0.911544969,0.90672397,0.901771247,0.896712221,0.891572312,0.886376944,0.881151537,0.875921512,0.870712288,0.865542267,0.860408518,0.855304074,0.850221966,0.845155223,0.840096877,0.835039959,0.829977501,0.824903933,0.819819961,0.814728042,0.809630633,0.804530193,0.799429179,0.794330049,0.789235261,0.784146758,0.779063075,0.773981352,0.768898727,0.763812337,0.758719318,0.753616807,0.748501942,0.743372549,0.738233471,0.733093654,0.727962094,0.722847785,0.717759723,0.712706904,0.707698323,0.702741646,0.697822468,0.692908205,0.687965735,0.682961933,0.677863677,0.672637841,0.667251304,0.661673238,0.655942367,0.650177731,0.644502835,0.639041183,0.633916283,0.629251638,0.625170755,0.621794083,0.619032602,0.616456662,0.613605362,0.6100178,0.605233075,0.598790287,0.590228535,0.579093342,0.56657077,0.557654442,0.557876797,0.571039082,0.565865105,0.500862275,0.535545093,0.589273484,0.543678271,0.482645962,0.404555504,0.307785845,0.026356126,-0.287963709,-0.40168848,-0.42184154,-0.429845556,-0.437442032,-0.493353764,-0.503995623,-0.50073078,-0.50581224,-0.513451716,-0.519286092,-0.523845632,-0.527902108,-0.532152123,-0.536761129,-0.541665719,-0.546801592,-0.552104447,-0.557509982,-0.562953895,-0.568371885,-0.573704012,-0.578937873,-0.584090302,-0.589178556,-0.594219894,-0.599231575,-0.604230858,-0.609235,-0.614260633,-0.619313115,-0.624388037,-0.62948067,-0.634586283,-0.639700147,-0.644817533,-0.649933709,-0.655044029,-0.6601466,-0.665242875,-0.670334508,-0.675423155,-0.68051047,-0.685598108,-0.690687723,-0.695780955,-0.70087822,-0.70597784,-0.711077929,-0.716176603,-0.721271978,-0.726362169,-0.731445292,-0.736519469,-0.741584852,-0.746646576,-0.751710522,-0.756782572,-0.761868608,-0.766974513,-0.772106167,-0.777269454,-0.782465134,-0.787675658,-0.792879384,-0.79805467,-0.803179875,-0.808233355,-0.813193469,-0.818038576,-0.822759795,-0.827415636,-0.83208677,-0.836853878,-0.841797646,-0.846998757,-0.852537893,-0.858495739,-0.864922962,-0.871632375,-0.878323581,-0.884695488,-0.890447006,-0.895277044,-0.898884511,-0.900968316,-0.90140574,-0.90228651,-0.907196575,-0.919750106,-0.936077616,-0.921831492,-0.896540598,-1,-0.790450079,-0.715349417,-0.626866926,-0.524070288,-0.406027182
-0.007515696,0.399800407,0.644357201,0.77082843,0.823887838,0.848137056,1,0.945127882,0.965308644,0.971996179,0.961837009,0.955219767,0.953240549,0.953588229,0.953992137,0.953316795,0.951688801,0.949300673,0.946344933,0.943014102,0.939500699,0.935997245,0.932694729,0.929693453,0.926953828,0.924424309,0.922053353,0.919789417,0.917580955,0.915376425,0.913124384,0.910792275,0.908388416,0.905926465,0.90342008,0.900882922,0.898328648,0.895770916,0.893223385,0.890696136,0.88818821,0.885696517,0.883217968,0.880749476,0.878287952,0.875830307,0.873373453,0.870914565,0.868452006,0.865984469,0.863510648,0.861029235,0.858538925,0.85603841,0.853526385,0.851002487,0.848472541,0.84594486,0.843427765,0.840929579,0.838458622,0.836023215,0.83363168,0.831289895,0.828979696,0.826669251,0.82432657,0.821919664,0.819416544,0.816785219,0.8139937,0.811015172,0.8079036,0.804776878,0.801754647,0.798956553,0.796502236,0.794511342,0.793103513,0.792388893,0.792218801,0.79216109,0.791769177,0.790596476,0.788196405,0.784122378,0.777927811,0.769204457,0.759724138,0.754570454,0.759104161,0.775017952,0.764073462,0.702382499,0.777037765,0.736784775,0.671866988,0.59027434,0.490514881,0.371096659,-0.007515696,-0.39495329,-0.58812595,-0.657115413,-0.67186246,-0.681158336,-0.764038719,-0.784063447,-0.773146425,-0.773713103,-0.78035764,-0.784426845,-0.786303801,-0.787201664,-0.788270868,-0.789912377,-0.792033795,-0.794534049,-0.797312066,-0.800266776,-0.803297105,-0.806301982,-0.809183602,-0.811908322,-0.814501083,-0.816988977,-0.819399093,-0.821758524,-0.824094361,-0.826433694,-0.828803217,-0.83121513,-0.833663315,-0.83614048,-0.838639334,-0.841152586,-0.843672945,-0.846193118,-0.848705853,-0.851207066,-0.853698259,-0.856181499,-0.858658854,-0.861132392,-0.863604179,-0.866076284,-0.868550771,-0.871028922,-0.873510066,-0.875993235,-0.878477461,-0.880961777,-0.883445215,-0.885926806,-0.888405584,-0.890881095,-0.893354726,-0.895828273,-0.898303535,-0.900782307,-0.903266387,-0.905757573,-0.908257661,-0.91076743,-0.913282372,-0.915796271,-0.918302908,-0.920796063,-0.923269519,-0.925717058,-0.928132459,-0.930511905,-0.93286994,-0.935229594,-0.937613941,-0.940046057,-0.942549016,-0.945145893,-0.947859764,-0.950708356,-0.953646831,-0.956589789,-0.959451146,-0.962144817,-0.964584718,-0.966684765,-0.968358873,-0.969550434,-0.970767128,-0.973024194,-0.977354961,-0.983269354,-0.981651417,-0.974000526,-1,-0.870586376,-0.803875655,-0.714720094,-0.599478076,-0.454507984
-0.018583523,0.337634418,0.530526394,0.618697782,0.66075324,0.703516477,1,0.915994745,0.919093723,0.937318476,0.927998012,0.917149366,0.912386462,0.911142916,0.910784714,0.909366378,0.906797998,0.9032991,0.899089209,0.894387851,0.889414551,0.884388835,0.87953022,0.87500395,0.870790508,0.866831096,0.863066917,0.859439173,0.855889069,0.852357805,0.848786587,0.845128091,0.841384587,0.837571736,0.833705198,0.829800635,0.825873708,0.821940077,0.818015403,0.814113019,0.810233463,0.806372895,0.802527473,0.798693353,0.794866692,0.791043648,0.787220378,0.783393359,0.779561322,0.775723966,0.771880994,0.768032111,0.76417702,0.760315424,0.756447025,0.752571882,0.748693279,0.744816231,0.740945772,0.737086934,0.733244749,0.729424251,0.725630472,0.721867276,0.718124393,0.71438216,0.710620743,0.70682031,0.702961028,0.699023063,0.694986584,0.690834754,0.686600152,0.68235588,0.678176238,0.674135523,0.670308035,0.666768073,0.663589934,0.660840756,0.658419994,0.656057779,0.653476748,0.650399538,0.646548788,0.641647136,0.635417219,0.627625135,0.619571971,0.614467783,0.615641997,0.623050304,0.610112219,0.571409101,0.632415,0.546949301,0.495929697,0.433822813,0.359733507,0.272766637,-0.018583523,-0.29732614,-0.45618433,-0.5299968,-0.553602257,-0.560842629,-0.630082092,-0.654104265,-0.647413821,-0.648513516,-0.655764946,-0.661131462,-0.664599676,-0.667176259,-0.669831788,-0.672959652,-0.676489124,-0.680336339,-0.68441743,-0.68864853,-0.692945773,-0.697225293,-0.701405489,-0.705455967,-0.709397042,-0.713251196,-0.717040908,-0.720788662,-0.724516936,-0.728248213,-0.732004611,-0.735795963,-0.739617119,-0.74346202,-0.747324611,-0.751198832,-0.755078626,-0.758957935,-0.762830755,-0.766694029,-0.770549143,-0.774397847,-0.77824189,-0.782083024,-0.785922999,-0.789763565,-0.793606464,-0.797452563,-0.801301096,-0.805151119,-0.809001686,-0.812851854,-0.816700677,-0.820547211,-0.824390515,-0.828230459,-0.832068798,-0.835907559,-0.839748764,-0.84359444,-0.847446611,-0.851307301,-0.855178533,-0.859060273,-0.862946468,-0.866829971,-0.870703636,-0.874560315,-0.878392862,-0.88219413,-0.885956971,-0.889680303,-0.893385488,-0.897099085,-0.900847656,-0.904657757,-0.90855595,-0.912568792,-0.916722843,-0.921026931,-0.925406472,-0.929762382,-0.933995574,-0.938006959,-0.94169745,-0.94496796,-0.9477194,-0.949992343,-0.952664851,-0.956925751,-0.963933343,-0.970251264,-0.964137283,-0.964849879,-1,-0.767240797,-0.699475312,-0.614560649,-0.509736186,-0.3822413
-0.018376115,0.36094595,0.552169551,0.631495216,0.674404163,0.723942485,1,0.900793962,0.909505075,0.924901793,0.910284117,0.895808565,0.888171864,0.884377434,0.88141083,0.877167597,0.871612938,0.864998295,0.85757511,0.849594824,0.84130888,0.832968721,0.824825771,0.817066923,0.809667937,0.80256146,0.79568014,0.788956627,0.782323568,0.775713612,0.769059408,0.762305468,0.755452904,0.748519682,0.741523771,0.73448314,0.727415759,0.720339596,0.713272622,0.70623077,0.699215667,0.692222802,0.685247639,0.678285643,0.671332281,0.664383016,0.657433313,0.650478896,0.643518241,0.636551497,0.629578834,0.622600425,0.61561644,0.608627051,0.601632431,0.594632859,0.58763053,0.580629255,0.573632895,0.566645313,0.55967037,0.552711929,0.545773851,0.538859725,0.531964571,0.52507333,0.518170372,0.511240062,0.504266768,0.497234857,0.490128696,0.482933028,0.475659073,0.468361475,0.461098909,0.453930049,0.446913569,0.440108145,0.43357245,0.42736486,0.421467661,0.415686719,0.409802968,0.403597341,0.396850768,0.389344183,0.380858517,0.371174809,0.360639999,0.351490075,0.34635472,0.347494743,0.343154164,0.309723148,0.309059128,0.344247447,0.325879048,0.300132706,0.264055075,0.193412772,-0.018376115,-0.243903736,-0.28823549,-0.34312117,-0.385886158,-0.415755034,-0.334246669,-0.329493347,-0.385623962,-0.387702199,-0.379597022,-0.38315199,-0.394166331,-0.407753877,-0.41975998,-0.429540003,-0.437500808,-0.444049454,-0.449592996,-0.454538492,-0.459293001,-0.464263577,-0.469810943,-0.47596799,-0.482626216,-0.489676564,-0.497009976,-0.504517394,-0.512089759,-0.519618014,-0.527000597,-0.534216735,-0.541294906,-0.548264288,-0.555154061,-0.561993403,-0.568811493,-0.57563751,-0.582499544,-0.589406643,-0.596351662,-0.603326939,-0.61032481,-0.617337615,-0.62435769,-0.631377373,-0.638389128,-0.645389429,-0.652379486,-0.659360783,-0.666334804,-0.673303034,-0.680266955,-0.687228053,-0.694187812,-0.701147799,-0.708109715,-0.715075273,-0.722046188,-0.729024172,-0.736010939,-0.743008203,-0.750017666,-0.757038291,-0.764062646,-0.771082393,-0.778089193,-0.785074707,-0.792030595,-0.79894852,-0.805820142,-0.812645025,-0.819449259,-0.826264498,-0.833122393,-0.840054596,-0.847092761,-0.854268538,-0.86161358,-0.869139266,-0.876757677,-0.884350546,-0.891799599,-0.89898656,-0.905793155,-0.912101109,-0.917792146,-0.922882646,-0.928362598,-0.93565007,-0.946154726,-0.956726201,-0.953177918,-0.952774771,-1,-0.791542334,-0.724715344,-0.638650576,-0.529699492,-0.39421355
0.000589112,0.189379461,0.338296646,0.45262385,0.537644256,0.598641045,0.863906394,0.995916448,1,0.995004249,0.992980708,0.99007321,0.986635313,0.983418741,0.980383018,0.977419959,0.974431931,0.971395768,0.968320353,0.965214695,0.962087804,0.958948689,0.955806358,0.952669821,0.949546238,0.946435154,0.94333416,0.940240844,0.937152798,0.934067609,0.930982867,0.927896165,0.924805891,0.92171239,0.918616298,0.915518254,0.912418895,0.909318859,0.906218783,0.9031193,0.900020747,0.896923017,0.893825965,0.890729447,0.887633318,0.884537434,0.88144165,0.878345824,0.875249855,0.872153685,0.869057256,0.865960511,0.862863392,0.859765841,0.856667802,0.853569241,0.850470381,0.847371596,0.844273266,0.841175767,0.838079476,0.834984773,0.831892033,0.828801432,0.825711951,0.822622132,0.819530517,0.816435649,0.81333607,0.810230322,0.807116948,0.803995816,0.800871386,0.797749117,0.794634467,0.791532893,0.788449853,0.785390806,0.78236116,0.779358626,0.776364835,0.773359408,0.770321964,0.767232122,0.7640695,0.760813719,0.757447224,0.754062385,0.750894364,0.748187863,0.745833376,0.741689668,0.736658171,0.739263726,0.700755747,0.456345902,0.409525079,0.356673576,0.297344509,0.231090994,0.000589112,-0.187301907,-0.31950539,-0.406852462,-0.460174248,-0.490301875,-0.706261309,-0.736141938,-0.736845966,-0.740742863,-0.744272618,-0.747062444,-0.749997838,-0.753124094,-0.75634002,-0.759548373,-0.762710955,-0.765835021,-0.768928996,-0.772001304,-0.77506037,-0.778114619,-0.781172474,-0.784241528,-0.78732273,-0.790413847,-0.793512626,-0.796616814,-0.799724158,-0.802832404,-0.8059393,-0.809043003,-0.812143562,-0.815241572,-0.818337627,-0.821432323,-0.824526254,-0.827620016,-0.830714202,-0.833809235,-0.836905063,-0.840001556,-0.843098583,-0.846196013,-0.849293714,-0.852391557,-0.855489409,-0.858587164,-0.861684752,-0.864782106,-0.86787916,-0.870975849,-0.874072107,-0.877167866,-0.880263071,-0.883357877,-0.886452666,-0.889547829,-0.89264376,-0.89574085,-0.898839491,-0.901940077,-0.905042908,-0.908147209,-0.911251486,-0.914354237,-0.917453955,-0.920549136,-0.923638276,-0.92671987,-0.929793102,-0.932861729,-0.935931378,-0.939007679,-0.942096263,-0.945202761,-0.948332804,-0.951492023,-0.954681478,-0.957884465,-0.96107996,-0.964246941,-0.967364383,-0.970411264,-0.973366559,-0.976209539,-0.978994246,-0.981948462,-0.985324581,-0.989217038,-0.991872016,-0.992464704,-1,-0.98980616,-0.881943686,-0.535690657,-0.482379392,-0.424411747,-0.361552933,-0.293568158
0.000332031,0.29476072,0.485906704,0.599303906,0.66048625,0.694987656,0.993500147,1,0.996520544,0.998315803,0.997884117,0.996521059,0.995662931,0.995183382,0.994853966,0.994468903,0.993980032,0.99340614,0.992766259,0.99207942,0.991364655,0.990640994,0.989927469,0.989240653,0.988581546,0.98794507,0.987326131,0.986719637,0.986120496,0.985523615,0.984923902,0.98431699,0.983702716,0.983082421,0.982457447,0.981829137,0.981198835,0.980567883,0.979937624,0.979309198,0.978682671,0.978057756,0.977434169,0.976811623,0.976189832,0.975568509,0.974947368,0.974326137,0.973704605,0.973082582,0.972459875,0.971836294,0.971211649,0.970585746,0.969958397,0.969329595,0.968700159,0.96807113,0.967443554,0.966818473,0.96619693,0.96557997,0.964968635,0.964363139,0.963760346,0.963156277,0.962546955,0.961928401,0.961296635,0.96064768,0.959977558,0.959285693,0.958584066,0.957887551,0.957211021,0.956569352,0.955977415,0.955450086,0.955002235,0.954634895,0.954302385,0.953949182,0.953519763,0.952958604,0.952210181,0.951218971,0.949929529,0.948440467,0.947326575,0.947254357,0.948712979,0.94811185,0.940560483,0.945476506,0.943061317,0.664424157,0.598591238,0.520786009,0.429721356,0.324110165,0.000332031,-0.299053951,-0.485513947,-0.588898561,-0.639058402,-0.665844075,-0.977360917,-0.94452356,-0.929471056,-0.949698613,-0.950258478,-0.944989664,-0.944052768,-0.946063569,-0.949136013,-0.951643584,-0.953307231,-0.954283853,-0.954730571,-0.954804507,-0.95466278,-0.954462511,-0.954360822,-0.954486975,-0.954838049,-0.955371953,-0.956046594,-0.956819876,-0.957649704,-0.958493984,-0.959310619,-0.960065704,-0.960760871,-0.961407386,-0.962016515,-0.962599524,-0.96316768,-0.96373225,-0.9643045,-0.964893304,-0.965498043,-0.966115745,-0.966743434,-0.967378137,-0.968016879,-0.968656688,-0.969294589,-0.969928267,-0.970557805,-0.971183828,-0.971806961,-0.972427829,-0.973047058,-0.973665273,-0.9742831,-0.974901134,-0.975519876,-0.976139805,-0.976761402,-0.977385146,-0.978011518,-0.978640997,-0.979274063,-0.979910539,-0.980548252,-0.98118465,-0.981817179,-0.982443288,-0.983060425,-0.983666036,-0.984257574,-0.984835364,-0.985407754,-0.985984481,-0.986575281,-0.98718989,-0.987838046,-0.988529485,-0.989273916,-0.990069425,-0.990884315,-0.991682189,-0.99242665,-0.9930813,-0.993609741,-0.993975577,-0.994142875,-0.994203756,-0.994551805,-0.995623962,-0.99766189,-0.997918331,-0.993915215,-1,-0.986069521,-0.684678388,-0.616515963,-0.537034827,-0.445143554,-0.339750717
0.021110725,0.474498413,0.715794465,0.81419481,0.838895377,0.849641954,0.949343062,0.976772629,0.958460093,0.943815834,0.939242725,0.941801071,0.948551177,0.956553349,0.962988863,0.9668604,0.968578568,0.968590533,0.967343459,0.96528451,0.962860849,0.960519641,0.958698521,0.957575812,0.957046052,0.956989341,0.957285779,0.957815466,0.958458502,0.959094988,0.959605957,0.959928771,0.960088314,0.96011702,0.960047325,0.959911664,0.959742471,0.959572183,0.959433177,0.9593459,0.959304123,0.959298008,0.959317712,0.959353395,0.959395216,0.959433334,0.95945791,0.959462489,0.959451728,0.959432554,0.959411894,0.959396677,0.959393829,0.95941028,0.959452956,0.959525424,0.959614821,0.959703279,0.959772928,0.959805896,0.959784314,0.959690312,0.959506017,0.959220609,0.958875262,0.958534422,0.958262641,0.958124475,0.958184476,0.9585072,0.959157199,0.960183912,0.961461604,0.962751798,0.963814149,0.96440831,0.964293937,0.963230684,0.960978206,0.957325108,0.952629095,0.947767885,0.943638303,0.941137179,0.94116134,0.944607613,0.952372825,0.965280491,0.981330297,0.994868817,1,0.990827793,0.961456145,0.924727149,0.978948192,0.892349985,0.838618165,0.759367633,0.639792879,0.465088393,0.021110725,-0.484784568,-0.624927173,-0.685262497,-0.766151795,-0.849285915,-0.957215561,-0.846338371,-0.921316706,-0.981275846,-1,-0.989525291,-0.961887842,-0.929123775,-0.902773921,-0.886921731,-0.879886165,-0.879836523,-0.884942101,-0.893372197,-0.903296109,-0.912883135,-0.920341578,-0.924941138,-0.927113094,-0.92734782,-0.926135688,-0.923967071,-0.921332342,-0.918721875,-0.916622237,-0.915290305,-0.914626088,-0.914498797,-0.914777642,-0.915331835,-0.916030586,-0.916743107,-0.917338824,-0.917733344,-0.917945464,-0.918007968,-0.917953639,-0.91781526,-0.917625614,-0.917417486,-0.917223656,-0.917070217,-0.916961315,-0.916896606,-0.916875745,-0.916898388,-0.91696419,-0.917072806,-0.917223892,-0.917412891,-0.917614676,-0.917797841,-0.917930982,-0.917982694,-0.917921571,-0.917716208,-0.9173352,-0.916760598,-0.916073729,-0.915400351,-0.914866427,-0.914597922,-0.9147208,-0.915361025,-0.916644561,-0.918667704,-0.921182947,-0.923721503,-0.925810921,-0.926978748,-0.926752533,-0.924659825,-0.920228171,-0.913042054,-0.903805108,-0.894243596,-0.88612136,-0.881202244,-0.881250089,-0.888028739,-0.903302036,-0.928689627,-0.96025718,-0.986885332,-0.996977511,-0.978937144,-0.921167662,-0.848927475,-0.955808124,-0.87081192,-0.791721857,-0.693832629,-0.575550703,-0.435282548
